starttime;site;masl;magl;x;y;sensor;temperature;humidity
2025-01-26 20:10;Zürich - Grünau;401;2;2679427;1250051;2657;8.83;65.75
2025-01-26 20:20;Zürich - Grünau;401;2;2679427;1250051;2657;8.72;65.17
2025-01-26 20:30;Zürich - Grünau;401;2;2679427;1250051;2657;8.69;65.94
2025-01-26 20:40;Zürich - Grünau;401;2;2679427;1250051;2657;8.69;66.04
2025-01-26 20:50;Zürich - Grünau;401;2;2679427;1250051;2657;8.71;65.8
2025-01-26 21:00;Zürich - Grünau;401;2;2679427;1250051;2657;8.66;66.14
2025-01-26 21:10;Zürich - Grünau;401;2;2679427;1250051;2657;8.52;66.43
2025-01-26 21:30;Zürich - Grünau;401;2;2679427;1250051;2657;8.16;67.93
2025-01-26 21:40;Zürich - Grünau;401;2;2679427;1250051;2657;7.92;67.81
2025-01-26 21:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.86;67.48
2025-01-26 22:00;Zürich - Grünau;401;2;2679427;1250051;2657;7.7;68.54
2025-01-26 22:10;Zürich - Grünau;401;2;2679427;1250051;2657;7.69;68.57
2025-01-26 22:20;Zürich - Grünau;401;2;2679427;1250051;2657;7.58;69.66
2025-01-26 22:30;Zürich - Grünau;401;2;2679427;1250051;2657;7.54;69.5
2025-01-26 22:40;Zürich - Grünau;401;2;2679427;1250051;2657;7.5;70.39
2025-01-26 22:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.47;70.41
2025-01-26 23:00;Zürich - Grünau;401;2;2679427;1250051;2657;7.42;70.41
2025-01-26 23:10;Zürich - Grünau;401;2;2679427;1250051;2657;7.29;71.36
2025-01-26 23:20;Zürich - Grünau;401;2;2679427;1250051;2657;7.26;70.35
2025-01-26 23:30;Zürich - Grünau;401;2;2679427;1250051;2657;7.36;70.17
2025-01-26 23:40;Zürich - Grünau;401;2;2679427;1250051;2657;7.3;69.52
2025-01-26 23:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.3;70.38
2025-01-27 00:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.92;74.5
2025-01-27 00:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.73;75.55
2025-01-27 00:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.66;75.65
2025-01-27 00:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.5;75.56
2025-01-27 00:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.61;75.7
2025-01-27 00:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.7;75.68
2025-01-27 01:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.82;74.59
2025-01-27 01:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.54;76.51
2025-01-27 01:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.46;76.24
2025-01-27 01:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.48;76.42
2025-01-27 01:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.38;76.32
2025-01-27 02:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.38;76.58
2025-01-27 02:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.34;76.95
2025-01-27 02:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.18;77.71
2025-01-27 02:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.14;78.25
2025-01-27 02:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.21;78.56
2025-01-27 02:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.36;78.25
2025-01-27 03:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.36;80.89
2025-01-27 03:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.35;79.65
2025-01-27 03:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.38;79.39
2025-01-27 03:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.23;80.88
2025-01-27 03:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.07;81.58
2025-01-27 03:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.06;81.47
2025-01-27 04:00;Zürich - Grünau;401;2;2679427;1250051;2657;6;81.21
2025-01-27 04:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.91;81.62
2025-01-27 04:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.89;81.62
2025-01-27 04:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.16;81.25
2025-01-27 04:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.14;82.17
2025-01-27 05:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.99;82.87
2025-01-27 05:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.03;81.81
2025-01-27 05:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.94;81.59
2025-01-27 05:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.78;81.74
2025-01-27 05:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.72;81.3
2025-01-27 05:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.71;82.58
2025-01-27 06:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.68;83.29
2025-01-27 06:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.88;82.1
2025-01-27 06:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.78;83.72
2025-01-27 06:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.72;84.38
2025-01-27 06:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.75;84.48
2025-01-27 06:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.75;84.64
2025-01-27 07:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.77;84.56
2025-01-27 07:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.81;84.63
2025-01-27 07:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.78;84.59
2025-01-27 07:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.86;84.61
2025-01-27 07:50;Zürich - Grünau;401;2;2679427;1250051;2657;6;85.17
2025-01-27 08:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.24;85.48
2025-01-27 08:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.53;85.09
2025-01-27 08:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.73;84.63
2025-01-27 08:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.81;84.36
2025-01-27 08:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.79;84.44
2025-01-27 08:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.63;85.03
2025-01-27 09:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.5;85.03
2025-01-27 09:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.62;85.14
2025-01-27 09:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.78;85.29
2025-01-27 09:30;Zürich - Grünau;401;2;2679427;1250051;2657;7.2;85.37
2025-01-27 09:40;Zürich - Grünau;401;2;2679427;1250051;2657;7.7;85.23
2025-01-27 09:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.9;84.29
2025-01-27 10:00;Zürich - Grünau;401;2;2679427;1250051;2657;8.89;84.03
2025-01-27 10:10;Zürich - Grünau;401;2;2679427;1250051;2657;8.82;81.89
2025-01-27 10:20;Zürich - Grünau;401;2;2679427;1250051;2657;9;82.39
2025-01-27 10:30;Zürich - Grünau;401;2;2679427;1250051;2657;8.87;82.13
2025-01-27 10:40;Zürich - Grünau;401;2;2679427;1250051;2657;9.08;82.65
2025-01-27 10:50;Zürich - Grünau;401;2;2679427;1250051;2657;8.86;82.83
2025-01-27 11:10;Zürich - Grünau;401;2;2679427;1250051;2657;9;82.92
2025-01-27 11:20;Zürich - Grünau;401;2;2679427;1250051;2657;9.2;82.96
2025-01-27 11:30;Zürich - Grünau;401;2;2679427;1250051;2657;9.17;83.4
2025-01-27 11:40;Zürich - Grünau;401;2;2679427;1250051;2657;9.03;83.38
2025-01-27 11:50;Zürich - Grünau;401;2;2679427;1250051;2657;9;83.54
2025-01-27 12:00;Zürich - Grünau;401;2;2679427;1250051;2657;8.95;84.06
2025-01-27 12:10;Zürich - Grünau;401;2;2679427;1250051;2657;8.9;84.45
2025-01-27 12:20;Zürich - Grünau;401;2;2679427;1250051;2657;8.81;84.74
2025-01-27 12:30;Zürich - Grünau;401;2;2679427;1250051;2657;8.79;84.87
2025-01-27 12:50;Zürich - Grünau;401;2;2679427;1250051;2657;8.6;85.67
2025-01-27 13:00;Zürich - Grünau;401;2;2679427;1250051;2657;8.58;85.73
2025-01-27 13:10;Zürich - Grünau;401;2;2679427;1250051;2657;8.61;85.81
2025-01-27 13:20;Zürich - Grünau;401;2;2679427;1250051;2657;8.59;85.84
2025-01-27 13:30;Zürich - Grünau;401;2;2679427;1250051;2657;8.59;85.92
2025-01-27 13:40;Zürich - Grünau;401;2;2679427;1250051;2657;8.54;85.55
2025-01-27 13:50;Zürich - Grünau;401;2;2679427;1250051;2657;8.49;85.81
2025-01-27 14:00;Zürich - Grünau;401;2;2679427;1250051;2657;8.42;85.87
2025-01-27 14:10;Zürich - Grünau;401;2;2679427;1250051;2657;8.32;85.82
2025-01-27 14:20;Zürich - Grünau;401;2;2679427;1250051;2657;8.36;85.82
2025-01-27 14:30;Zürich - Grünau;401;2;2679427;1250051;2657;8.35;85.96
2025-01-27 14:40;Zürich - Grünau;401;2;2679427;1250051;2657;8.3;86.06
2025-01-27 15:00;Zürich - Grünau;401;2;2679427;1250051;2657;8.25;86.29
2025-01-27 15:10;Zürich - Grünau;401;2;2679427;1250051;2657;8.16;86.32
2025-01-27 15:20;Zürich - Grünau;401;2;2679427;1250051;2657;8.15;86.53
2025-01-27 15:30;Zürich - Grünau;401;2;2679427;1250051;2657;7.79;85.51
2025-01-27 15:40;Zürich - Grünau;401;2;2679427;1250051;2657;7.53;83.3
2025-01-27 16:00;Zürich - Grünau;401;2;2679427;1250051;2657;7.14;84.55
2025-01-27 16:10;Zürich - Grünau;401;2;2679427;1250051;2657;7.03;85.15
2025-01-27 16:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.94;83.87
2025-01-27 16:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.56;83
2025-01-27 16:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.35;83.65
2025-01-27 16:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.29;83.55
2025-01-27 17:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.38;83.32
2025-01-27 17:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.53;82.34
2025-01-27 17:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.71;81.34
2025-01-27 17:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.83;80.94
2025-01-27 17:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.8;82.06
2025-01-27 17:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.64;83.08
2025-01-27 18:00;Zürich - Grünau;401;2;2679427;1250051;2657;7.03;81.49
2025-01-27 18:10;Zürich - Grünau;401;2;2679427;1250051;2657;7.32;80.02
2025-01-27 18:20;Zürich - Grünau;401;2;2679427;1250051;2657;7.41;79.88
2025-01-27 18:30;Zürich - Grünau;401;2;2679427;1250051;2657;7.65;78.78
2025-01-27 18:40;Zürich - Grünau;401;2;2679427;1250051;2657;7.97;78.34
2025-01-27 18:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.76;79.61
2025-01-27 19:00;Zürich - Grünau;401;2;2679427;1250051;2657;7.55;79.91
2025-01-27 19:10;Zürich - Grünau;401;2;2679427;1250051;2657;7.5;79.51
2025-01-27 19:20;Zürich - Grünau;401;2;2679427;1250051;2657;7.45;79.51
2025-01-27 19:30;Zürich - Grünau;401;2;2679427;1250051;2657;7.37;80.04
2025-01-27 19:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.34;80.24
2025-01-27 20:00;Zürich - Grünau;401;2;2679427;1250051;2657;7.7;78.94
2025-01-27 20:10;Zürich - Grünau;401;2;2679427;1250051;2657;7.6;79.07
2025-01-27 20:20;Zürich - Grünau;401;2;2679427;1250051;2657;7.43;79.21
2025-01-27 20:30;Zürich - Grünau;401;2;2679427;1250051;2657;7.3;79.95
2025-01-27 20:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.16;80.84
2025-01-27 21:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.78;82.58
2025-01-27 21:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.75;82.13
2025-01-27 21:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.6;80.62
2025-01-27 21:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.31;81.01
2025-01-27 21:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.16;81.57
2025-01-27 22:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.06;82.35
2025-01-27 22:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.89;82.91
2025-01-27 22:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.78;83.16
2025-01-27 22:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.78;82.87
2025-01-27 23:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.96;82.28
2025-01-27 23:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.82;82.84
2025-01-27 23:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.72;83.06
2025-01-27 23:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.7;83.49
2025-01-27 23:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.84;83.36
2025-01-27 23:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.89;82.94
2025-01-28 00:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.87;83.23
2025-01-28 00:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.75;83.64
2025-01-28 00:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.69;84.07
2025-01-28 00:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.68;84.41
2025-01-28 00:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.57;85.42
2025-01-28 01:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.56;85.45
2025-01-28 01:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.56;85.39
2025-01-28 01:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.57;85.45
2025-01-28 01:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.57;85.52
2025-01-28 01:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.6;85.48
2025-01-28 01:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.59;85.63
2025-01-28 02:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.58;85.68
2025-01-28 02:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.54;85.74
2025-01-28 02:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.51;85.82
2025-01-28 02:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.53;86.06
2025-01-28 02:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.57;85.87
2025-01-28 02:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.61;85.68
2025-01-28 03:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.6;85.68
2025-01-28 03:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.59;85.82
2025-01-28 03:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.47;86.21
2025-01-28 03:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.44;86.43
2025-01-28 03:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.48;86.71
2025-01-28 04:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.48;86.77
2025-01-28 04:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.53;86.84
2025-01-28 04:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.59;86.93
2025-01-28 04:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.59;86.97
2025-01-28 04:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.54;86.9
2025-01-28 05:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.43;86.48
2025-01-28 05:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.37;85.93
2025-01-28 05:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.21;85.26
2025-01-28 05:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.14;83.62
2025-01-28 05:40;Zürich - Grünau;401;2;2679427;1250051;2657;5;84.42
2025-01-28 05:50;Zürich - Grünau;401;2;2679427;1250051;2657;4.98;84.84
2025-01-28 06:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.21;83.39
2025-01-28 06:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.06;84.13
2025-01-28 06:30;Zürich - Grünau;401;2;2679427;1250051;2657;4.96;84.61
2025-01-28 06:40;Zürich - Grünau;401;2;2679427;1250051;2657;4.93;84.84
2025-01-28 06:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.01;84.37
2025-01-28 07:00;Zürich - Grünau;401;2;2679427;1250051;2657;5;84.61
2025-01-28 07:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.15;84.05
2025-01-28 07:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.16;83.71
2025-01-28 07:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.22;82.89
2025-01-28 07:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.33;82.77
2025-01-28 07:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.36;82.13
2025-01-28 08:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.4;82.13
2025-01-28 08:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.36;82.35
2025-01-28 08:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.34;82.24
2025-01-28 08:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.31;82.71
2025-01-28 08:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.4;82.35
2025-01-28 08:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.45;82.39
2025-01-28 09:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.38;82.53
2025-01-28 09:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.37;82.27
2025-01-28 09:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.57;81.73
2025-01-28 09:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.76;80.5
2025-01-28 09:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.85;80.72
2025-01-28 10:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.88;80.36
2025-01-28 10:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.01;79.86
2025-01-28 10:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.22;81.23
2025-01-28 10:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.38;79.68
2025-01-28 11:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.62;79.05
2025-01-28 11:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.66;78.42
2025-01-28 11:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.67;79.08
2025-01-28 11:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.71;79.36
2025-01-28 11:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.74;79.11
2025-01-28 11:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.86;79.04
2025-01-28 12:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.93;78.68
2025-01-28 12:10;Zürich - Grünau;401;2;2679427;1250051;2657;7.1;77.92
2025-01-28 12:20;Zürich - Grünau;401;2;2679427;1250051;2657;7.26;77.69
2025-01-28 12:30;Zürich - Grünau;401;2;2679427;1250051;2657;7.35;77.21
2025-01-28 12:40;Zürich - Grünau;401;2;2679427;1250051;2657;7.24;77.98
2025-01-28 12:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.36;77.85
2025-01-28 13:00;Zürich - Grünau;401;2;2679427;1250051;2657;7.45;77.02
2025-01-28 13:20;Zürich - Grünau;401;2;2679427;1250051;2657;7.66;77.42
2025-01-28 13:40;Zürich - Grünau;401;2;2679427;1250051;2657;7.58;76.76
2025-01-28 13:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.7;76.57
2025-01-28 14:00;Zürich - Grünau;401;2;2679427;1250051;2657;7.75;75.79
2025-01-28 14:10;Zürich - Grünau;401;2;2679427;1250051;2657;8;76.06
2025-01-28 14:20;Zürich - Grünau;401;2;2679427;1250051;2657;7.93;75.83
2025-01-28 14:30;Zürich - Grünau;401;2;2679427;1250051;2657;8.26;75.5
2025-01-28 14:40;Zürich - Grünau;401;2;2679427;1250051;2657;8.37;74.25
2025-01-28 14:50;Zürich - Grünau;401;2;2679427;1250051;2657;8.59;74.1
2025-01-28 15:00;Zürich - Grünau;401;2;2679427;1250051;2657;8.5;74.13
2025-01-28 15:10;Zürich - Grünau;401;2;2679427;1250051;2657;8.52;73.77
2025-01-28 15:30;Zürich - Grünau;401;2;2679427;1250051;2657;8.19;73.7
2025-01-28 15:50;Zürich - Grünau;401;2;2679427;1250051;2657;7.55;76.16
2025-01-28 16:00;Zürich - Grünau;401;2;2679427;1250051;2657;7.05;77.68
2025-01-28 16:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.84;77.98
2025-01-28 16:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.79;78.53
2025-01-28 16:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.65;78.69
2025-01-28 16:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.7;78.11
2025-01-28 17:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.64;77.84
2025-01-28 17:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.56;77.73
2025-01-28 17:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.56;77.79
2025-01-28 17:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.44;78.01
2025-01-28 17:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.35;78.38
2025-01-28 17:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.24;78.69
2025-01-28 18:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.12;78.94
2025-01-28 18:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.97;79.17
2025-01-28 18:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.75;79.55
2025-01-28 18:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.45;80.12
2025-01-28 18:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.18;80.41
2025-01-28 18:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.53;79.01
2025-01-28 19:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.97;78.03
2025-01-28 19:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.63;76.09
2025-01-28 19:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.9;75.83
2025-01-28 19:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.82;76.05
2025-01-28 19:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.83;76.21
2025-01-28 19:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.77;76.92
2025-01-28 20:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.68;77.08
2025-01-28 20:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.59;77.76
2025-01-28 20:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.49;78.22
2025-01-28 20:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.46;78.72
2025-01-28 20:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.49;78.54
2025-01-28 20:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.52;78.53
2025-01-28 21:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.57;77.7
2025-01-28 21:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.56;77.55
2025-01-28 21:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.33;77.5
2025-01-28 21:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.46;76.79
2025-01-28 21:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.64;76.2
2025-01-28 22:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.63;76.15
2025-01-28 22:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.57;76.36
2025-01-28 22:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.76;75.84
2025-01-28 22:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.47;77.27
2025-01-28 22:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.34;77.53
2025-01-28 23:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.24;77.89
2025-01-28 23:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.98;78.07
2025-01-28 23:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.78;78.31
2025-01-28 23:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.78;78.79
2025-01-28 23:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.87;78.59
2025-01-29 00:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.78;78.52
2025-01-29 00:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.78;78.68
2025-01-29 00:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.76;78.71
2025-01-29 00:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.62;79.18
2025-01-29 00:40;Zürich - Grünau;401;2;2679427;1250051;2657;5.63;79.69
2025-01-29 00:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.68;79.42
2025-01-29 01:00;Zürich - Grünau;401;2;2679427;1250051;2657;5.5;79.78
2025-01-29 01:10;Zürich - Grünau;401;2;2679427;1250051;2657;5.35;80.14
2025-01-29 01:20;Zürich - Grünau;401;2;2679427;1250051;2657;5.56;79.91
2025-01-29 01:30;Zürich - Grünau;401;2;2679427;1250051;2657;5.69;79.98
2025-01-29 01:50;Zürich - Grünau;401;2;2679427;1250051;2657;5.96;78.9
2025-01-29 02:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.16;78.5
2025-01-29 02:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.14;78.65
2025-01-29 02:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.18;78.61
2025-01-29 02:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.18;78.9
2025-01-29 02:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.1;79.28
2025-01-29 02:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.34;78.81
2025-01-29 03:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.42;78.51
2025-01-29 03:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.3;79.14
2025-01-29 03:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.29;79.37
2025-01-29 03:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.34;79.01
2025-01-29 03:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.4;78.86
2025-01-29 03:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.31;79.03
2025-01-29 04:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.24;79.43
2025-01-29 04:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.36;79.04
2025-01-29 04:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.42;78.94
2025-01-29 04:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.5;79.15
2025-01-29 04:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.39;79.95
2025-01-29 04:50;Zürich - Grünau;401;2;2679427;1250051;2657;6.35;79.99
2025-01-29 05:00;Zürich - Grünau;401;2;2679427;1250051;2657;6.46;79.62
2025-01-29 05:10;Zürich - Grünau;401;2;2679427;1250051;2657;6.64;78.9
2025-01-29 05:20;Zürich - Grünau;401;2;2679427;1250051;2657;6.5;79.52
2025-01-29 05:30;Zürich - Grünau;401;2;2679427;1250051;2657;6.46;79.41
2025-01-29 05:40;Zürich - Grünau;401;2;2679427;1250051;2657;6.52;79.5
